Date,Ticker,Company Name,Open Price,High Price,Low Price,Close Price,Volume,Sector,Region,Country,% Change,Gain/Loss Indicator,Market Cap,P/E Ratio,Dividend Yield
2024-10-07,MSFT,Microsoft Corporation,453.39,478.42,452.26,473.56,302060,Healthcare,Europe,France,4.45,Gain,2887.0,21.07,2.15
2024-10-08,MSFT,Microsoft Corporation,191.0,198.57,180.51,188.84,86167,Healthcare,Europe,France,-1.13,Loss,2209.68,40.69,9.58
2024-10-09,MSFT,Microsoft Corporation,432.65,436.41999999999996,422.56,428.36,749835,Healthcare,Europe,France,-0.99,Loss,5497.64,14.48,0.74
2024-10-10,MSFT,Microsoft Corporation,370.06,373.28000000000003,347.91,353.98,250352,Healthcare,Europe,France,-4.35,Loss,5282.61,24.09,2.03
2024-10-11,MSFT,Microsoft Corporation,267.11,276.85,252.61999999999998,259.53,666241,Healthcare,Europe,France,-2.84,Loss,1339.88,22.66,7.52
2024-10-12,MSFT,Microsoft Corporation,244.66,251.07000000000002,234.82999999999998,248.77,859497,Healthcare,Europe,France,1.68,Gain,3256.42,25.79,5.63
2024-10-13,MSFT,Microsoft Corporation,392.75,398.27,374.34000000000003,380.68,674158,Healthcare,Europe,France,-3.07,Loss,6117.71,48.04,2.48
2024-10-14,MSFT,Microsoft Corporation,399.52,404.21,390.3,398.11,424130,Healthcare,Europe,France,-0.35,Loss,6645.73,43.03,4.88
2024-10-15,MSFT,Microsoft Corporation,231.95,240.29999999999998,227.72,230.1,665721,Healthcare,Europe,France,-0.8,Loss,1251.55,20.17,6.25
2024-10-16,MSFT,Microsoft Corporation,113.66,121.17999999999999,102.53,108.78,663379,Healthcare,Europe,France,-4.29,Loss,923.98,21.36,3.38
2024-10-17,MSFT,Microsoft Corporation,70.02,70.14999999999999,61.8,66.6,183329,Healthcare,Europe,France,-4.88,Loss,731.67,41.77,2.99
2024-10-18,MSFT,Microsoft Corporation,89.58,90.61,78.57000000000001,85.7,24999,Healthcare,Europe,France,-4.33,Loss,1166.34,11.71,1.44
2024-10-19,MSFT,Microsoft Corporation,442.22,450.8,441.23,450.62,566373,Healthcare,Europe,France,1.9,Gain,3189.06,29.74,2.47
2024-10-20,MSFT,Microsoft Corporation,160.84,163.62,147.47,153.53,745173,Healthcare,Europe,France,-4.54,Loss,860.14,34.44,5.89
2024-10-21,MSFT,Microsoft Corporation,346.99,354.75,335.24,343.01,103431,Healthcare,Europe,France,-1.15,Loss,6423.94,38.47,9.43
2024-10-22,MSFT,Microsoft Corporation,68.57,73.99000000000001,66.11999999999999,70.18,793865,Healthcare,Europe,France,2.35,Gain,1168.66,42.34,1.61
2024-10-23,MSFT,Microsoft Corporation,188.6,188.89,180.73999999999998,186.7,225503,Healthcare,Europe,France,-1.01,Loss,1207.16,33.89,2.08
2024-10-24,MSFT,Microsoft Corporation,130.76,138.76999999999998,129.42,135.67,909858,Healthcare,Europe,France,3.75,Gain,1375.79,26.07,8.53
2024-10-25,MSFT,Microsoft Corporation,476.52,485.91999999999996,455.98,460.51,764380,Healthcare,Europe,France,-3.36,Loss,8323.46,34.21,0.01
2024-10-26,MSFT,Microsoft Corporation,331.91,345.96000000000004,324.74,343.72,470033,Healthcare,Europe,France,3.56,Gain,2786.3,28.05,7.77
2024-10-27,MSFT,Microsoft Corporation,384.69,409.63000000000005,383.25,403.41,86559,Healthcare,Europe,France,4.87,Gain,2334.07,47.95,6.82
2024-10-28,MSFT,Microsoft Corporation,199.78,203.55,182.63,190.88,223397,Healthcare,Europe,France,-4.45,Loss,3030.87,37.05,6.39
2024-10-29,MSFT,Microsoft Corporation,69.92,73.11999999999999,68.13,72.82,961674,Healthcare,Europe,France,4.15,Gain,793.54,36.2,2.63
2024-10-30,MSFT,Microsoft Corporation,140.45,148.39999999999998,127.32,135.38,136929,Healthcare,Europe,France,-3.61,Loss,1618.6,22.01,5.98
2024-10-31,MSFT,Microsoft Corporation,69.75,74.69,60.94,67.88,854831,Healthcare,Europe,France,-2.68,Loss,1013.91,47.19,1.41
2024-11-01,MSFT,Microsoft Corporation,232.59,238.69,223.06,231.62,359147,Healthcare,Europe,France,-0.42,Loss,2083.29,5.12,2.79
2024-11-02,MSFT,Microsoft Corporation,275.28,282.53,258.22,261.93,801037,Healthcare,Europe,France,-4.85,Loss,3515.16,47.74,2.36
2024-11-03,MSFT,Microsoft Corporation,223.78,234.14,219.95,229.98,287294,Healthcare,Europe,France,2.77,Gain,3605.86,12.48,8.53
2024-11-04,MSFT,Microsoft Corporation,190.68,198.38,184.20000000000002,191.24,851494,Healthcare,Europe,France,0.29,Gain,2897.14,22.01,6.76
2024-11-05,MSFT,Microsoft Corporation,286.62,300.4,284.32,296.87,115090,Healthcare,Europe,France,3.58,Gain,3472.1,11.86,2.88
2024-11-06,MSFT,Microsoft Corporation,331.94,354.06,329.08,345.52,519365,Healthcare,Europe,France,4.09,Gain,2954.62,7.22,8.84
2024-11-07,MSFT,Microsoft Corporation,186.51,189.63,172.93,182.03,712512,Healthcare,Europe,France,-2.4,Loss,3026.36,6.24,0.8
2024-11-08,MSFT,Microsoft Corporation,297.36,301.93,294.15000000000003,294.3,42996,Healthcare,Europe,France,-1.03,Loss,5186.07,48.88,0.96
2024-11-09,MSFT,Microsoft Corporation,153.48,157.32999999999998,146.72,148.09,569723,Healthcare,Europe,France,-3.51,Loss,1996.59,7.73,7.46
2024-11-10,MSFT,Microsoft Corporation,477.59,499.93,471.38,499.49,75045,Healthcare,Europe,France,4.59,Gain,3350.98,15.21,5.46
2024-11-11,MSFT,Microsoft Corporation,357.83,374.63,350.8,366.28,740785,Healthcare,Europe,France,2.36,Gain,5556.24,6.35,0.26
2024-11-12,MSFT,Microsoft Corporation,94.54,97.66000000000001,89.33000000000001,94.79,238065,Healthcare,Europe,France,0.26,Gain,1370.12,41.59,9.02
2024-11-13,MSFT,Microsoft Corporation,251.91,257.21999999999997,243.83999999999997,245.2,367394,Healthcare,Europe,France,-2.66,Loss,4580.03,13.93,0.88
2024-11-14,MSFT,Microsoft Corporation,447.24,460.77,442.36,458.51,303726,Healthcare,Europe,France,2.52,Gain,5603.33,6.24,2.39
2024-11-15,MSFT,Microsoft Corporation,376.78,384.73999999999995,356.98,358.12,933310,Healthcare,Europe,France,-4.95,Loss,2206.08,45.29,3.0
2024-11-16,MSFT,Microsoft Corporation,344.06,345.78000000000003,329.12,337.29,554219,Healthcare,Europe,France,-1.97,Loss,5536.14,30.91,0.97
2024-11-17,MSFT,Microsoft Corporation,197.33,199.58,188.89,196.01,898631,Healthcare,Europe,France,-0.67,Loss,1260.17,43.86,3.28
2024-11-18,MSFT,Microsoft Corporation,447.9,467.17999999999995,440.67999999999995,462.65,241112,Healthcare,Europe,France,3.29,Gain,5003.52,43.48,8.18
2024-11-19,MSFT,Microsoft Corporation,175.29,187.38,173.12,177.57,302670,Healthcare,Europe,France,1.3,Gain,900.1,32.88,0.59
2024-11-20,MSFT,Microsoft Corporation,316.04,322.19,304.44,306.35,111685,Healthcare,Europe,France,-3.07,Loss,1582.21,23.75,0.81
2024-11-21,MSFT,Microsoft Corporation,396.48,404.51,393.35,398.53,379822,Healthcare,Europe,France,0.52,Gain,3548.83,24.01,2.87
2024-11-22,MSFT,Microsoft Corporation,167.24,172.92000000000002,155.12,162.9,904724,Healthcare,Europe,France,-2.6,Loss,1934.19,11.39,5.3
2024-11-23,MSFT,Microsoft Corporation,157.66,163.76,153.93,160.32,504673,Healthcare,Europe,France,1.69,Gain,2901.48,35.33,2.95
2024-11-24,MSFT,Microsoft Corporation,113.6,119.24,108.51,108.68,917909,Healthcare,Europe,France,-4.33,Loss,2160.32,34.26,6.34
2024-11-25,MSFT,Microsoft Corporation,395.74,400.90000000000003,370.73,379.01,659603,Healthcare,Europe,France,-4.23,Loss,4483.38,27.95,9.86
2024-11-26,MSFT,Microsoft Corporation,478.52,487.21,468.52,472.68,98429,Healthcare,Europe,France,-1.22,Loss,5440.07,43.89,1.27
2024-11-27,MSFT,Microsoft Corporation,143.86,154.2,138.52,144.88,907571,Healthcare,Europe,France,0.71,Gain,734.2,16.03,1.55
2024-11-28,MSFT,Microsoft Corporation,91.55,103.1,89.49,93.91,63156,Healthcare,Europe,France,2.58,Gain,1018.86,44.32,9.18
2024-11-29,MSFT,Microsoft Corporation,229.69,234.96,219.45,223.23,159882,Healthcare,Europe,France,-2.81,Loss,4117.37,29.53,8.86
2024-11-30,MSFT,Microsoft Corporation,463.44,469.99,453.86,467.27,882067,Healthcare,Europe,France,0.83,Gain,7838.14,38.12,1.05
2024-12-01,MSFT,Microsoft Corporation,108.11,108.92,106.86,106.98,672655,Healthcare,Europe,France,-1.05,Loss,1760.58,18.45,0.25
2024-12-02,MSFT,Microsoft Corporation,286.75,302.3,285.09,299.37,495125,Healthcare,Europe,France,4.4,Gain,3075.35,38.37,5.67
2024-12-03,MSFT,Microsoft Corporation,140.28,141.65,126.57,136.5,928020,Healthcare,Europe,France,-2.69,Loss,1303.24,31.71,7.99
2024-12-04,MSFT,Microsoft Corporation,477.84,489.99,477.75,487.02,519356,Healthcare,Europe,France,1.92,Gain,6958.57,14.74,4.39
2024-12-05,MSFT,Microsoft Corporation,414.78,415.65,393.47999999999996,395.71,612177,Healthcare,Europe,France,-4.6,Loss,6951.7,20.31,8.62
2024-12-06,MSFT,Microsoft Corporation,261.99,268.02,250.1,255.01,931541,Healthcare,Europe,France,-2.66,Loss,2884.32,26.42,9.75
2024-12-07,MSFT,Microsoft Corporation,475.83,479.15,468.07,471.31,663697,Healthcare,Europe,France,-0.95,Loss,6493.42,22.96,3.91
2024-12-08,MSFT,Microsoft Corporation,352.34,361.89000000000004,349.46,353.41,443729,Healthcare,Europe,France,0.3,Gain,3797.73,31.59,3.75
2024-12-09,MSFT,Microsoft Corporation,134.72,140.03,124.89999999999999,133.48,290736,Healthcare,Europe,France,-0.92,Loss,2361.69,7.01,0.29
2024-12-10,MSFT,Microsoft Corporation,405.45,417.96000000000004,396.78,410.16,562712,Healthcare,Europe,France,1.16,Gain,4258.62,36.08,2.55
2024-12-11,MSFT,Microsoft Corporation,411.73,433.33,402.36,429.49,110664,Healthcare,Europe,France,4.31,Gain,6441.77,23.32,0.58
2024-12-12,MSFT,Microsoft Corporation,190.21,193.93,181.98,188.06,966981,Healthcare,Europe,France,-1.13,Loss,1107.3,7.98,6.11
2024-12-13,MSFT,Microsoft Corporation,344.04,361.33,336.87,357.87,159885,Healthcare,Europe,France,4.02,Gain,2266.25,30.12,7.42
2024-12-14,MSFT,Microsoft Corporation,450.09,453.84999999999997,426.02,434.57,833565,Healthcare,Europe,France,-3.45,Loss,6648.46,28.62,7.53
2024-12-15,MSFT,Microsoft Corporation,197.71,206.95,193.83,205.76,100883,Healthcare,Europe,France,4.07,Gain,2974.62,28.4,0.31
2024-12-16,MSFT,Microsoft Corporation,323.24,328.05,300.96999999999997,310.58,477238,Healthcare,Europe,France,-3.92,Loss,4652.83,17.26,3.66
2024-12-17,MSFT,Microsoft Corporation,362.13,364.31,357.90000000000003,359.99,15956,Healthcare,Europe,France,-0.59,Loss,2073.1,5.32,1.19
2024-12-18,MSFT,Microsoft Corporation,484.24,514.64,474.27,507.16,383664,Healthcare,Europe,France,4.73,Gain,3799.71,25.07,1.02
2024-12-19,MSFT,Microsoft Corporation,208.33,210.0,207.84,209.14,338529,Healthcare,Europe,France,0.39,Gain,1740.05,25.33,4.65
2024-12-20,MSFT,Microsoft Corporation,410.79,420.45000000000005,383.14,390.83,828860,Healthcare,Europe,France,-4.86,Loss,6051.22,30.7,8.16
2024-12-21,MSFT,Microsoft Corporation,309.8,325.89000000000004,306.15000000000003,321.41,469458,Healthcare,Europe,France,3.75,Gain,4228.03,36.41,6.93
2024-12-22,MSFT,Microsoft Corporation,444.02,446.47999999999996,437.39,442.14,364860,Healthcare,Europe,France,-0.42,Loss,2577.93,37.33,6.24
2024-12-23,MSFT,Microsoft Corporation,78.76,88.66000000000001,70.10000000000001,77.62,157787,Healthcare,Europe,France,-1.45,Loss,1297.22,25.08,1.14
2024-12-24,MSFT,Microsoft Corporation,182.91,190.84,167.7,176.48,165407,Healthcare,Europe,France,-3.52,Loss,1849.18,33.05,1.08
2024-12-25,MSFT,Microsoft Corporation,477.94,484.75,465.94,471.88,662532,Healthcare,Europe,France,-1.27,Loss,4815.01,6.53,3.65
2024-12-26,MSFT,Microsoft Corporation,148.75,151.54,144.07,149.97,259837,Healthcare,Europe,France,0.82,Gain,1058.55,37.61,0.81
2024-12-27,MSFT,Microsoft Corporation,454.39,464.25,432.74,440.1,437048,Healthcare,Europe,France,-3.14,Loss,3159.12,5.72,0.66
2024-12-28,MSFT,Microsoft Corporation,287.95,307.99,284.88,299.76,928361,Healthcare,Europe,France,4.1,Gain,5764.05,30.78,7.99
2024-12-29,MSFT,Microsoft Corporation,228.87,245.98,226.24,237.28,702249,Healthcare,Europe,France,3.67,Gain,2452.55,38.07,0.82
2024-12-30,MSFT,Microsoft Corporation,369.26,371.93,352.43,362.22,576805,Healthcare,Europe,France,-1.91,Loss,5033.11,30.65,6.65
2024-12-31,MSFT,Microsoft Corporation,178.43,186.22,171.75,173.13,673621,Healthcare,Europe,France,-2.97,Loss,1090.53,14.26,3.39
2025-01-01,MSFT,Microsoft Corporation,140.4,152.67,132.49,144.95,492220,Healthcare,Europe,France,3.24,Gain,2775.57,41.95,2.18
2025-01-02,MSFT,Microsoft Corporation,394.61,403.96000000000004,387.14,400.48,214689,Healthcare,Europe,France,1.49,Gain,5101.02,45.48,3.43
2025-01-03,MSFT,Microsoft Corporation,365.45,376.34,360.33,373.56,897766,Healthcare,Europe,France,2.22,Gain,2240.08,48.31,4.09
2025-01-04,MSFT,Microsoft Corporation,90.73,100.42,82.29,88.39,931292,Healthcare,Europe,France,-2.58,Loss,857.45,34.41,9.26
2025-01-05,MSFT,Microsoft Corporation,327.03,327.59999999999997,318.54,322.87,507830,Healthcare,Europe,France,-1.27,Loss,2431.18,35.46,8.69
2025-01-06,MSFT,Microsoft Corporation,87.43,91.54,77.34,85.53,436097,Healthcare,Europe,France,-2.17,Loss,1242.25,48.72,3.03
2025-01-07,MSFT,Microsoft Corporation,304.42,311.13,293.09,296.71,382871,Healthcare,Europe,France,-2.53,Loss,5293.62,9.43,4.16
2025-01-08,MSFT,Microsoft Corporation,437.7,461.53,430.93,452.57,364606,Healthcare,Europe,France,3.4,Gain,8219.03,42.87,4.08
2025-01-09,MSFT,Microsoft Corporation,412.64,424.54,409.88,415.22,51512,Healthcare,Europe,France,0.63,Gain,2455.48,11.72,2.78
2025-01-10,MSFT,Microsoft Corporation,101.04,106.57000000000001,95.53,101.0,38858,Healthcare,Europe,France,-0.04,Loss,1463.99,17.63,0.09
2025-01-11,MSFT,Microsoft Corporation,117.77,120.00999999999999,116.03,116.66,424316,Healthcare,Europe,France,-0.94,Loss,2133.5,8.61,3.01
2025-01-12,MSFT,Microsoft Corporation,255.49,258.07,239.19,246.01,90577,Healthcare,Europe,France,-3.71,Loss,2061.47,25.29,0.29
2025-01-13,MSFT,Microsoft Corporation,349.09,358.8,346.71,352.24,679054,Healthcare,Europe,France,0.9,Gain,3888.64,30.82,7.54
2025-01-14,MSFT,Microsoft Corporation,203.38,212.91,196.78,204.99,306949,Healthcare,Europe,France,0.79,Gain,3235.29,13.91,1.46
2025-01-15,MSFT,Microsoft Corporation,93.18,98.53999999999999,83.89000000000001,97.07,841769,Healthcare,Europe,France,4.17,Gain,576.35,49.11,5.86
2025-01-16,MSFT,Microsoft Corporation,266.03,269.82,249.48000000000002,253.15,468976,Healthcare,Europe,France,-4.84,Loss,3375.84,34.44,5.17
2025-01-17,MSFT,Microsoft Corporation,481.82,502.52,475.15,497.26,116620,Healthcare,Europe,France,3.2,Gain,5424.46,34.8,9.35
2025-01-18,MSFT,Microsoft Corporation,449.93,475.12,444.92,472.12,423845,Healthcare,Europe,France,4.93,Gain,6045.72,43.78,2.01
2025-01-19,MSFT,Microsoft Corporation,256.59,269.8,254.39999999999998,263.06,676630,Healthcare,Europe,France,2.52,Gain,4119.02,19.44,4.9
2025-01-20,MSFT,Microsoft Corporation,72.7,78.45,63.56,76.28,108800,Healthcare,Europe,France,4.92,Gain,449.93,21.65,7.37
2025-01-21,MSFT,Microsoft Corporation,453.44,477.04,452.88,475.3,306724,Healthcare,Europe,France,4.82,Gain,2927.03,23.31,9.31
2025-01-22,MSFT,Microsoft Corporation,442.86,451.66,424.01,425.08,48851,Healthcare,Europe,France,-4.01,Loss,4707.44,5.3,5.96
2025-01-23,MSFT,Microsoft Corporation,194.36,206.77,191.10000000000002,199.05,157111,Healthcare,Europe,France,2.41,Gain,1919.29,26.2,7.21
2025-01-24,MSFT,Microsoft Corporation,265.72,268.37,256.8,264.87,419378,Healthcare,Europe,France,-0.32,Loss,1598.12,5.7,7.6
2025-01-25,MSFT,Microsoft Corporation,374.05,380.45,351.99,359.48,828500,Healthcare,Europe,France,-3.9,Loss,6943.02,49.25,5.1
2025-01-26,MSFT,Microsoft Corporation,382.13,398.57,377.11,396.01,683900,Healthcare,Europe,France,3.63,Gain,4673.9,13.05,7.92
2025-01-27,MSFT,Microsoft Corporation,495.37,506.81,493.71,506.59,268965,Healthcare,Europe,France,2.26,Gain,7888.19,41.86,3.32
2025-01-28,MSFT,Microsoft Corporation,273.29,279.1,266.58000000000004,276.06,635369,Healthcare,Europe,France,1.01,Gain,4456.64,45.97,1.11
2025-01-29,MSFT,Microsoft Corporation,311.32,313.4,303.69,311.39,548100,Healthcare,Europe,France,0.02,Gain,1939.61,19.46,3.52
2025-01-30,MSFT,Microsoft Corporation,444.83,452.59,415.38,424.21,536267,Healthcare,Europe,France,-4.64,Loss,2854.72,23.79,9.7
2025-01-31,MSFT,Microsoft Corporation,209.82,215.09,204.92,205.67,12066,Healthcare,Europe,France,-1.98,Loss,2873.95,11.57,7.84
2025-02-01,MSFT,Microsoft Corporation,440.68,467.94,440.6,460.02,243425,Healthcare,Europe,France,4.39,Gain,5944.06,34.95,4.73
2025-02-02,MSFT,Microsoft Corporation,448.7,477.62,443.39,469.11,814542,Healthcare,Europe,France,4.55,Gain,6796.02,38.36,4.92
2025-02-03,MSFT,Microsoft Corporation,335.39,338.5,321.03,321.27,588233,Healthcare,Europe,France,-4.21,Loss,3461.95,26.32,2.42
2025-02-04,MSFT,Microsoft Corporation,352.29,358.75,342.90000000000003,344.93,36888,Healthcare,Europe,France,-2.09,Loss,2365.27,48.93,3.85
2025-02-05,MSFT,Microsoft Corporation,160.75,165.75,153.26,154.01,116190,Healthcare,Europe,France,-4.19,Loss,2449.48,23.86,4.1
2025-02-06,MSFT,Microsoft Corporation,342.94,346.03,323.8,331.38,527492,Healthcare,Europe,France,-3.37,Loss,3332.44,37.24,5.13
2025-02-07,MSFT,Microsoft Corporation,190.77,196.21,185.51,189.76,864271,Healthcare,Europe,France,-0.53,Loss,2328.98,27.97,0.55
2025-02-08,MSFT,Microsoft Corporation,494.56,504.31,484.66999999999996,487.46,433393,Healthcare,Europe,France,-1.44,Loss,4304.44,28.05,2.25
2025-02-09,MSFT,Microsoft Corporation,78.64,88.61000000000001,74.82000000000001,80.93,494566,Healthcare,Europe,France,2.91,Gain,920.08,16.23,5.91
2025-02-10,MSFT,Microsoft Corporation,116.37,120.01,114.76,117.31,129901,Healthcare,Europe,France,0.81,Gain,2214.65,7.21,2.19
2025-02-11,MSFT,Microsoft Corporation,213.12,217.53,196.42000000000002,205.34,460275,Healthcare,Europe,France,-3.65,Loss,1406.16,19.91,3.86
2025-02-12,MSFT,Microsoft Corporation,406.41,417.37,402.48,412.0,294535,Healthcare,Europe,France,1.38,Gain,2241.75,24.42,9.72
2025-02-13,MSFT,Microsoft Corporation,277.84,282.04999999999995,257.82,266.45,233009,Healthcare,Europe,France,-4.1,Loss,1619.74,7.24,1.46
2025-02-14,MSFT,Microsoft Corporation,315.91,324.76000000000005,299.94,303.67,670890,Healthcare,Europe,France,-3.87,Loss,4681.07,32.16,7.23
2025-02-15,MSFT,Microsoft Corporation,330.64,340.26,313.72,319.35,347305,Healthcare,Europe,France,-3.41,Loss,3852.28,29.23,5.74
2025-02-16,MSFT,Microsoft Corporation,492.52,499.66999999999996,466.25,472.45,59837,Healthcare,Europe,France,-4.07,Loss,4743.28,30.05,9.62
2025-02-17,MSFT,Microsoft Corporation,408.08,409.37,390.21999999999997,397.65,121925,Healthcare,Europe,France,-2.56,Loss,4330.45,33.66,8.53
2025-02-18,MSFT,Microsoft Corporation,298.29,306.45000000000005,290.22,290.8,965402,Healthcare,Europe,France,-2.51,Loss,2565.12,34.48,1.14
2025-02-19,MSFT,Microsoft Corporation,261.38,271.88,257.19,270.52,587735,Healthcare,Europe,France,3.5,Gain,5087.44,18.6,2.43
2025-02-20,MSFT,Microsoft Corporation,73.14,81.5,63.199999999999996,72.96,865625,Healthcare,Europe,France,-0.25,Loss,1278.01,44.92,9.78
2025-02-21,MSFT,Microsoft Corporation,85.45,87.86,82.55,86.58,829283,Healthcare,Europe,France,1.32,Gain,463.19,25.22,3.95
2025-02-22,MSFT,Microsoft Corporation,478.34,484.15,469.27,476.27,427308,Healthcare,Europe,France,-0.43,Loss,3921.79,10.29,3.89
2025-02-23,MSFT,Microsoft Corporation,314.69,315.78,313.57,314.55,580669,Healthcare,Europe,France,-0.04,Loss,5713.59,42.15,8.06
2025-02-24,MSFT,Microsoft Corporation,92.25,98.5,82.98,94.68,170980,Healthcare,Europe,France,2.63,Gain,1858.24,5.59,8.95
2025-02-25,MSFT,Microsoft Corporation,436.4,436.87,412.53999999999996,414.58,231177,Healthcare,Europe,France,-5.0,Loss,6127.16,46.05,7.18
2025-02-26,MSFT,Microsoft Corporation,491.95,497.41,484.47999999999996,492.41,427879,Healthcare,Europe,France,0.09,Gain,6502.14,43.4,9.65
2025-02-27,MSFT,Microsoft Corporation,348.09,355.5,339.86999999999995,353.12,853430,Healthcare,Europe,France,1.45,Gain,5868.47,7.51,2.6
2025-02-28,MSFT,Microsoft Corporation,202.65,204.15,197.56,198.68,937524,Healthcare,Europe,France,-1.96,Loss,1836.99,35.67,9.99
2025-03-01,MSFT,Microsoft Corporation,79.48,82.19,79.01,81.58,603112,Healthcare,Europe,France,2.64,Gain,1245.19,33.22,2.62
2025-03-02,MSFT,Microsoft Corporation,294.09,303.15000000000003,284.95,295.29,618369,Healthcare,Europe,France,0.41,Gain,5197.97,22.73,7.42
2025-03-03,MSFT,Microsoft Corporation,369.92,382.32000000000005,361.58000000000004,372.35,183584,Healthcare,Europe,France,0.66,Gain,2186.47,5.51,8.41
2025-03-04,MSFT,Microsoft Corporation,248.7,255.6,233.74,237.34,456757,Healthcare,Europe,France,-4.57,Loss,2719.26,30.19,3.37
2025-03-05,MSFT,Microsoft Corporation,292.87,298.02,292.86,297.95,464107,Healthcare,Europe,France,1.73,Gain,3355.36,25.87,2.71
2025-03-06,MSFT,Microsoft Corporation,334.85,344.92,325.51000000000005,342.05,142700,Healthcare,Europe,France,2.15,Gain,4293.8,36.22,7.28
2025-03-07,MSFT,Microsoft Corporation,417.11,423.71000000000004,416.27000000000004,418.54,301557,Healthcare,Europe,France,0.34,Gain,8099.82,23.05,1.24
2025-03-08,MSFT,Microsoft Corporation,305.52,319.28,298.60999999999996,318.34,508340,Healthcare,Europe,France,4.2,Gain,4053.43,42.06,7.08
2025-03-09,MSFT,Microsoft Corporation,284.18,302.41,283.28000000000003,294.17,508275,Healthcare,Europe,France,3.52,Gain,3435.41,43.65,6.25
2025-03-10,MSFT,Microsoft Corporation,467.66,485.5,463.39000000000004,480.0,219819,Healthcare,Europe,France,2.64,Gain,6509.92,15.43,7.1
2025-03-11,MSFT,Microsoft Corporation,295.51,302.24,280.05,288.61,394562,Healthcare,Europe,France,-2.33,Loss,1918.03,42.29,9.42
2025-03-12,MSFT,Microsoft Corporation,332.89,337.03999999999996,314.53000000000003,320.92,346942,Healthcare,Europe,France,-3.6,Loss,4722.32,31.18,3.44
2025-03-13,MSFT,Microsoft Corporation,180.85,183.82,176.98,180.09,405749,Healthcare,Europe,France,-0.42,Loss,1503.8,23.93,4.65
2025-03-14,MSFT,Microsoft Corporation,105.65,110.81,99.22,110.31,48326,Healthcare,Europe,France,4.41,Gain,788.17,26.21,4.69
2025-03-15,MSFT,Microsoft Corporation,230.69,234.4,221.06,232.97,382319,Healthcare,Europe,France,0.99,Gain,3838.35,12.39,6.16
